webScraperOrder,webScraperStartUrl,artists,artistsHref,songs,songsHref,lyrics
"1528757600-1864","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني يارا","http://aghanilyrics.com/allsongslyrics.php?songslyrics=yara&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%8A%D8%A7%D8%B1%D8%A7","كلمات اغنية ما بقت لى غير صورة يارا","http://aghanilyrics.com/songlyrics.php?lyrics=14849&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%85%D8%A7-%D8%A8%D9%82%D8%AA-%D9%84%D9%89-%D8%BA%D9%8A%D8%B1-%D8%B5%D9%88%D8%B1%D8%A9-%D9%8A%D8%A7%D8%B1%D8%A7","ما بقت لي غير صوره

طيفك اللي وسط بالي



انت اغلى من سكنته

يا ضياء ليلي ونهاره



في وجودك يا حياتي

سكر الايام حالي

في غيابك ياحياتي

كل هالدنيا مراره



عطرك اللي في يديني

تعشقه سود الليالي



كل شي خالي بدونك

والعمر دونك خساره



صورتك في كل حاجه

والوله اثر بحالي



صار قلبي مثل طيراً

ما لقى عشه وداره



كيف انا احيا بدونك

والعمر لا ما هنا لي



كيف انا اهنى بدونك

والوله لي شب ناره





اه يا محلى طيوفك

كل ساعه في خيالي



كل طيفاً لا لفاني

انحني له من وقاره



يا احتياجي يا احتياجي

يا اغلى عن كل غالي



انت لي حاجات قلبي

وانت للحب اعتباره"
"1528757718-1920","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني نوال الزغبي","http://aghanilyrics.com/allsongslyrics.php?songslyrics=nawal-al-zoghbi&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%86%D9%88%D8%A7%D9%84-%D8%A7%D9%84%D8%B2%D8%BA%D8%A8%D9%8A","كلمات اغنية ماعرفش ليه نوال الزغبي","http://aghanilyrics.com/songlyrics.php?lyrics=4024&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%85%D8%A7%D8%B9%D8%B1%D9%81%D8%B4-%D9%84%D9%8A%D9%87-%D9%86%D9%88%D8%A7%D9%84-%D8%A7%D9%84%D8%B2%D8%BA%D8%A8%D9%8A","معرفش ليه ببقا معاك متغيره فرحانه ليه

و كأنى طفله صغيره حاسه بحاجات

أنا عمر قلبى ما حسها غير بس ليك

غير بس ليييييك



جنبك خلينى على دنيا بعيده يا حبيبي معاك ودينى

سايبالك نفسى يا حبيبى وكل سنينى

ده هواك غيرلى أيامى بعمر جديد



جنبك خلينى على دنيا بعيده يا حبيبى معاك ودينى

سايبالك نفسى يا حبيبى وكل سنينى

و كأنى فراشه بياخدها الهوا لبعيد



معرفش ليه ببقا معاك متطمنه وعليك بغير

من نفسى من روحى أنا فيه حاجات كتير

ميكفنيش مليون سنه لو أقولها ليك

لو أقولها ليييييك



جنبك خلينى على دنيا بعيده يا حبيبى معاك ودينى

ده هواك غيرلى أيامى بعمر جديد



جنبك خلينى على دنيا بعيده يا حبيبى معاك ودينى

سايبالك نفسى يا حبيبى وكل سنينى

و كأنى فراشه بياخدها الهوا لبعيد



جنبك خلينى على دنيا بعيده يا حبيبى معاك ودينى

سايبالك نفسى يا حبيبى وكل سنينى

ده هواك غيرلى أيامى بعمر جديد"
"1528757011-1599","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني رضا","http://aghanilyrics.com/allsongslyrics.php?songslyrics=reza&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%B1%D8%B6%D8%A7","كلمات اغنية ياعمرى للا رضا","http://aghanilyrics.com/songlyrics.php?lyrics=2378&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%8A%D8%A7%D8%B9%D9%85%D8%B1%D9%89-%D9%84%D9%84%D8%A7-%D8%B1%D8%B6%D8%A7","لالا ياعمرى لا قلبى مابيع خله

انا عندى هواك بكفه وبكفه العالم كله

يالفرحك عمرى ملون واسمك بالقلب مدون

عن حبك مانى مهون طمن قلبك وقله

يبعد عن القلب اللى يحب الله اعلم ما شو يصير

اشتقتلك حتى بقربك وبلحظه صغيره احير

قلبى الولهان بدربك يمشى الاشواق بدله

ياغالى وحبك عالى وساكن احساسى وبالى

لخلص بحبك وعدى وروحى وعمرى وسعدى

ويعطيك الروح واهدى قلبك من قلبى فله

لالا ياعمرى لا قلبى مايبيع خله"
"1528755990-1179","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني جوليا بطرس","http://aghanilyrics.com/allsongslyrics.php?songslyrics=julia-boutros&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%AC%D9%88%D9%84%D9%8A%D8%A7-%D8%A8%D8%B7%D8%B1%D8%B3","كلمات اغنية تغيرت كتير جوليا بطرس","http://aghanilyrics.com/songlyrics.php?lyrics=3684&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%AA%D8%BA%D9%8A%D8%B1%D8%AA-%D9%83%D8%AA%D9%8A%D8%B1-%D8%AC%D9%88%D9%84%D9%8A%D8%A7-%D8%A8%D8%B7%D8%B1%D8%B3","تغيرت كتير انت .. تغيرت كتير

ابدا مش هيك كنت .. شو هالتغيير



تغيرت كتير انت .. تغيرت كتير

ابدا مش هيك كنت .. شو هالتغيير



كنا بحال و صرنا بحال

لا هم و لا شغلة بال

شو غير فينا الاحول ؟

شو عم بيصير ؟





مش عارف حالك شو بدك .. مش عم شوفك رايق

مش عم بقدر اقعد حدك .. لنّو خمس دقايق



و كال ما بفتحلك موضوع

بتغير دغري الموضوع

شو مسموح و شو ممنوع

محتارة كتير أنا أنا



تغيرت كتير انت .. تغيرت كتير

ابدا مش هيك كنت .. شو هالتغيير



كنا بحال و صرنا بحال

لا هم و لا شغلة بال

شو غير فينا الاحول ؟

شو عم بيصير ؟





حكيني سعمني رد عليي .. مش رح كفي هيك

همك مش فيي و لا فيي .. افهم مرة عليك



بتضلك عني مشغول

كل شئ بقولو مش مقبول

و بتمشي رأيك على طول

هالقد كتير



تغيرت كتير انت .. تغيرت كتير

ابدا مش هيك كنت .. شو هالتغيير



كنا بحال و صرنا بحال

لا هم و لا شغلة بال

شو غير فينا الاحول ؟

شو عم بيصير ؟"
"1528755186-827","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني مادلين مطر","http://aghanilyrics.com/allsongslyrics.php?songslyrics=madeline-matar&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D8%A7%D8%AF%D9%84%D9%8A%D9%86-%D9%85%D8%B7%D8%B1","كلمات اغنية طبعك صعب مادلين مطر","http://aghanilyrics.com/songlyrics.php?lyrics=7069&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%B7%D8%A8%D8%B9%D9%83-%D8%B5%D8%B9%D8%A8-%D9%85%D8%A7%D8%AF%D9%84%D9%8A%D9%86-%D9%85%D8%B7%D8%B1","اضحك عليك ان قلت ما بحبكش

انا دايبه فيك وبغير هواك ما احلمش



لكن حبيبي مش كل حاجه الحب

انا نفسي اقولك من زمان ان انت طبعك صعب

وحاولت ياما اغيرك وانت ما بتتغيرش 

 

الحب انا اتعلمتو منك

من نظره عينيك

من لمسه ايديك

من رعشه شفايفك

لما تقول بحبك



حاولت كتير ابعد وانسى

ما قدرتش اعيش

دنا من غيرك مليش

ما انت حبيب عنيا

وكل الدنيا ليا"
"1528756464-1385","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني ماجدة الرومي","http://aghanilyrics.com/allsongslyrics.php?songslyrics=majida-el-roumi&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D8%A7%D8%AC%D8%AF%D8%A9-%D8%A7%D9%84%D8%B1%D9%88%D9%85%D9%8A","كلمات اغنية مين النا غيرك ماجدة الرومي","http://aghanilyrics.com/songlyrics.php?lyrics=5079&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%85%D9%8A%D9%86-%D8%A7%D9%84%D9%86%D8%A7-%D8%BA%D9%8A%D8%B1%D9%83-%D9%85%D8%A7%D8%AC%D8%AF%D8%A9-%D8%A7%D9%84%D8%B1%D9%88%D9%85%D9%8A","مين النا غيرك يسأل علينا

يا اللي غرامك دمعة بعينينا؟

حرام يا حبي أنا قلبي دايب

تعا تنفرح فرح الحبايب

تنقول نطرنا.. وعدنا لقينا

مين النا غيرك يسأل علينا؟





قلي يا قلبي وين بعدك رايح؟

فايق علينا أو صرنا مبارح.. يا قلبي؟

تعا يا عمري وبالحب سامح

بالشوق ونارو.. ياما انكوينا

حرام يا حبي قلبي دايب

تعا تنفرح فرح الحبايب

تنقول نطرنا وعدنا لقينا

مين النا غيرك يسأل علينا؟



العمر يحلى مع اللي غايب

اللي بعدو حبيبي.. وأعز الحبايب

الورد مايل والشمع دايب

والفرحة ياما سألت علينا

حرام يا حبي قلبي دايب

تعا تنفرح فرح الحبايب

تنقول نطرنا وعدنا لقينا

مين النا غيرك يسأل علينا؟"
"1528757817-1966","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني وائل كفوري","http://aghanilyrics.com/allsongslyrics.php?songslyrics=wael-kfoury&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%88%D8%A7%D8%A6%D9%84-%D9%83%D9%81%D9%88%D8%B1%D9%8A","كلمات اغنية جايي عالهدا وائل كفوري","http://aghanilyrics.com/songlyrics.php?lyrics=27869&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%AC%D8%A7%D9%8A%D9%8A-%D8%B9%D8%A7%D9%84%D9%87%D8%AF%D8%A7-%D9%88%D8%A7%D8%A6%D9%84-%D9%83%D9%81%D9%88%D8%B1%D9%8A","عم تمشي ع مهلك

حتى ما يشوفك حدا

بجناح الليل تخبّيتي

وكيف قدرتي تفوتي بيتي

وتدوسي الندى

حتى نظراتك مش هيي

ما فيها لمعة حنيي

و كلمة حبيبي ع شفافك

ما إلها صدا

هيدا مش عطرك عرفتو

و اللي جوا عيونك شفتو

غدر و عمرو سنين

ليكي عم ترجف ايديكي

كذبك عم ياكل عينيكي

قولي هلأ مين

وعارف شو الحكي

راح تحكي ومن بعدا تبدى نوبات البكي

حتى حن ويضعف قلبي

وهيك بلهفة ضمك صوبي

وقلك شو بكي

و ما أسأل ليش تأخرتي

وما قلك حتى وين كنتي

ترتاحي بغمرة خيالي، عليي تتكي

هيدا مش عطرك عرفتو

و اللي جوا عيونك شفتو

غدر و عمرو سنين

ليكي عم ترجف ايديكي

كذبك عم ياكل عينيكي

قولي هلأ مين"
"1528756503-1401","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني ماجدة الرومي","http://aghanilyrics.com/allsongslyrics.php?songslyrics=majida-el-roumi&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D8%A7%D8%AC%D8%AF%D8%A9-%D8%A7%D9%84%D8%B1%D9%88%D9%85%D9%8A","كلمات اغنية فى ليلك السارى ماجدة الرومي","http://aghanilyrics.com/songlyrics.php?lyrics=2683&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%81%D9%89-%D9%84%D9%8A%D9%84%D9%83-%D8%A7%D9%84%D8%B3%D8%A7%D8%B1%D9%89-%D9%85%D8%A7%D8%AC%D8%AF%D8%A9-%D8%A7%D9%84%D8%B1%D9%88%D9%85%D9%8A","ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليل



ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليل



ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليل



في ليلك الساري

ضيعتُ مشواري

في ليلك الساري

ضيعتُ مشواري

وسرتُ هائمهً

لا قلبَ يكفيني

لا وجهَ يهديني

ما همّني خطرٌ

ما دُمتَ يا قمري

ناري وانواري



ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليل 



ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليل



ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليل



ما الليلُ يا قمري

الاكَ في نظري

ما الليلُ يا قمري

الاكَ في نظري

بالشوقِ يغمرني

بالوردِ يغرقني

بالشوقِ يغمرني

بالوردِ يغرقني

بالعودِ بالوترِ

يختالُ في داري



ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليل



ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليل



ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليل



حسبي انا الوعدُ

يا ليلُ لو نغدو

حسبي انا الوعدُ

يا ليلُ لو نغدو

شوقاً لموعدِنا

نلقاهُ في غَدِنا

شوقاً لموعدِنا

نلقاهُ في غَدِنا

حيث الهوى يشدو

في ليلك الساري



ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليل



ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليل



ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليلي

ليلي ليلي ليل



ليلي ليلي ليلي

ليل"
"1528753374-143","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني مارسيل خليفة","http://aghanilyrics.com/allsongslyrics.php?songslyrics=marcel-khalife&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D8%A7%D8%B1%D8%B3%D9%8A%D9%84-%D8%AE%D9%84%D9%8A%D9%81%D8%A9","كلمات اغنية الليله بدي خلي الكاس مارسيل خليفة","http://aghanilyrics.com/songlyrics.php?lyrics=18403&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D9%84%D9%8A%D9%84%D9%87-%D8%A8%D8%AF%D9%8A-%D8%AE%D9%84%D9%8A-%D8%A7%D9%84%D9%83%D8%A7%D8%B3-%D9%85%D8%A7%D8%B1%D8%B3%D9%8A%D9%84-%D8%AE%D9%84%D9%8A%D9%81%D8%A9","الليله بدي خلي الكاس



أوف أوف أوف أوف أوف



طق طق طق طق طقتيني طقطقتي وما سقيتيني

الليلة بدي خلي الكاس يفز يبوس القنيني

طق طق طق طق والدني حربْ

علقاني بين شرقْ وغربْ

قصف ونسفْ وقتلْ وضربْ

وشفتيني راكبْ بالوربْ

وليش ما كنتيِ تخبيني



طق طق طق طق طقتيني طقطقتي وما سقيتيني

الليلة بدي خلي الكاس يفز يبوس القنينة



مين حطَّلَِك ها لوسواس

إنتو ناس ونحنَ ناس

هيدي كاس وهيدي كاس

لكن بيضل المقياس

شو ماركة القنينة



طق طق طق طق طقتيني طقطقتي وما سقيتيني

الليلة بدي خلي الكاس يفز يبوس القنينة



حبيتك كنا جيران

تهجرنا وصرنا عدوان

حرقولي بيتي الإخوان

وحياتك مني زعلان

لي مزعلني نكرتيني



طق طق طق طق طقتيني طقطقتي وما سقيتيني

الليلة بدي خلي الكاس يفز يبوس القنينة



إتذكرتك والدنيي ليل

أنا بميل وإنتِ بميل

عينْ بعينْ

وكيلْ بكيلْ

ويا ويلك مني يا ويل

لعندك بدو يهديني



طق طق طق طق طقيني طق طق طق طق وما طايقتيني

الليلي بدي خلي الكاس يفز يبوس القنينة"
"1528755926-1152","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني جوليا بطرس","http://aghanilyrics.com/allsongslyrics.php?songslyrics=julia-boutros&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%AC%D9%88%D9%84%D9%8A%D8%A7-%D8%A8%D8%B7%D8%B1%D8%B3","كلمات اغنية اخذ القرار جوليا بطرس","http://aghanilyrics.com/songlyrics.php?lyrics=19453&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D8%AE%D8%B0-%D8%A7%D9%84%D9%82%D8%B1%D8%A7%D8%B1-%D8%AC%D9%88%D9%84%D9%8A%D8%A7-%D8%A8%D8%B7%D8%B1%D8%B3","قال: اخذ القرار .. ينهي معي المشوار

يغير عن دربي دربو .. ويمحي حبي اللي بقلبو

وينسى كل اللي صار .. قال اخذ القرار



قال: تاركني وخايف .. يبعد ويبقى شايف

يبقى شايف خيالي .. يلاقي حالو بحالي

وذكرى اجمل ليالي .. ترجع لقلبو النار

تاخذ منو القرار .. وينسى كل اللي صار"
"1528755406-921","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني جو اشقر","http://aghanilyrics.com/allsongslyrics.php?songslyrics=joe-ashkar&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%AC%D9%88-%D8%A7%D8%B4%D9%82%D8%B1","كلمات اغنية خليك جو اشقر","http://aghanilyrics.com/songlyrics.php?lyrics=5746&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%AE%D9%84%D9%8A%D9%83-%D8%AC%D9%88-%D8%A7%D8%B4%D9%82%D8%B1","خليك



لو مهما هب الهوى خلينا نواجه سوا 

خلينا نبقى سوا لا ما تروح



خليك الله يخليك رح داويك تا الماضي تنساه

مجروح لا ما تروح مش مسموح ع الماضي تقسى



لو مهما هب الهوى خلينا نواجه سوا 

خلينا نبقى سوا لا ما تروح



يا حبي بليل الهنا اندهلي يا عمري انا 

ونغرق بموسم جنا وبتنسى تروح



لو ليلك نور دني ما تنسى فيي اعتني 

حبك يا حبي هني و بيداوي جروح



خليك الله يخليك رح داويك تا الماضي تنساه

مجروح لا ما تروح مش مسموح ع الماضي تقسى



لو مهما هب الهوى خلينا نواجه سوا 

خلينا نبقى سوا لا ما تروح"
"1528756299-1316","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني وليد توفيق","http://aghanilyrics.com/allsongslyrics.php?songslyrics=walid-toufic&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%88%D9%84%D9%8A%D8%AF-%D8%AA%D9%88%D9%81%D9%8A%D9%82","كلمات اغنية روح ياليل وليد توفيق","http://aghanilyrics.com/songlyrics.php?lyrics=26176&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%B1%D9%88%D8%AD-%D9%8A%D8%A7%D9%84%D9%8A%D9%84-%D9%88%D9%84%D9%8A%D8%AF-%D8%AA%D9%88%D9%81%D9%8A%D9%82","روح ياليل





روح روح روح وماترجع ياليل

غيب غيب غيب وماتطلع يانهار





روح روح روح وماترجع ياليل

غيب غيب غيب وماتطلع يانهار



اللى بحبه ياليل شعره ليل وجهه نهار

روح روح روح وماترجع ياليل

غيب غيب غيب وماتطلع يانهار



لاتزعل منى ياليل نجومك كلها مابدى

وماتزعل منى يانهار اللى بحبه حدى



بجبينها بتطل الشمس وبتغطى كل الانوار

بجبينها بتطل الشمس وبتغطى كل الانوار



وياقمر لو بتغيب صدق مابسال عنك

غيب وعنى ضل بعيد اللى بحبها احلى منك



وياقمر لو بتغيب صدق مابسال عنك

غيب وعنى ضل بعيد اللى بحبها احلى منك





بتغيب انت ومابيغيب عن شعرها قمر نوار

بتغيب انت ومابيغيب عن شعرها قمر نوار"
"1528757919-1984","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني وائل كفوري","http://aghanilyrics.com/allsongslyrics.php?songslyrics=wael-kfoury&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%88%D8%A7%D8%A6%D9%84-%D9%83%D9%81%D9%88%D8%B1%D9%8A","كلمات اغنية مافى لو وائل كفوري","http://aghanilyrics.com/songlyrics.php?lyrics=10383&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%85%D8%A7%D9%81%D9%89-%D9%84%D9%88-%D9%88%D8%A7%D8%A6%D9%84-%D9%83%D9%81%D9%88%D8%B1%D9%8A","مافى لو 

انا لو حبك تعبني انا لو قلبك عذبني مافى لو انت بتعجبنى انا حتى عذابى بحبه معاك على نار بنطر انت تقلي

 على نار تقولي اشتاقتلي وتغار بجنون وتغلى لو شفت خيالك ماشى معك ما بنام ع غيابك رمشي يا غرام بعروقي بيمشي ع الشوق برمالك بمشى ما فى يوم بحبه الا معاك"
"1528757364-1758","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني نجوى كرم","http://aghanilyrics.com/allsongslyrics.php?songslyrics=najwa-karam&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%86%D8%AC%D9%88%D9%89-%D9%83%D8%B1%D9%85","كلمات اغنية بالروح بالدم نجوى كرم","http://aghanilyrics.com/songlyrics.php?lyrics=19174&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A8%D8%A7%D9%84%D8%B1%D9%88%D8%AD-%D8%A8%D8%A7%D9%84%D8%AF%D9%85-%D9%86%D8%AC%D9%88%D9%89-%D9%83%D8%B1%D9%85","بالروح بالدم



بالروح بالدم رح تبقى يا غالي

بالروح بالدم شو ما صار بحالي

مجنوني عني قالوا

كل واحد حر بحالو

يفنى الكون من رجالو ما في غيرك رجالي



لو غصبوني بغيرك لو ما بسمح يصفالو الجو

ما بيطلع علي الضو بالليل بسمم حالي

بالروح بالدم رح تبقى يا غالي

بالروح بالدم شو ما صار بحالي

مجنوني عني قالوا

كل واحد حر بحالو

يفنى الكون من رجالو ما في غيرك رجالي



او ما شفتك جنين عبقوجي وشو نهميت

بالرجعة ضيعت البيت

الحب بيعمي يا حالي

بالروح بالدم رح تبقى يا غالي

بالروح بالدم شو ما صار بحالي

مجنوني عني قالوا

كل واحد حر بحالو

يفنى الكون من رجالو ما في غيرك رجالي"
